Year,Barnstable,Berkshire,Bristol,Dukes,Essex,Franklin,Hampden,Hampshire,MA,Middlesex,Nantucket,Norfolk,Plymouth,Suffolk,Worcester
1970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006254707380938496,0.013548524872407918,0.0,0.0033265252393924485,0.0,0.03336093282758569,0.0
1971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028771799912221604,0.010193555800208663,0.0,0.0,0.0,0.03336093282758569,0.0
1972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028783480939698217,0.010191870203452977,0.0,0.0033265252393924485,0.0018786115358663453,0.083302958026783086,0.0
1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030361406947007215,0.013592534159766712,0.0,0.0,0.0,0.03336093282758569,0.0
1974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037125435111807241,0.016993200137319663,0.0,0.0,0.0018786115358663453,0.08331953358620714,0.0
1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016930290590642873,0.011882045184700396,0.0,0.0,0.0018786115358663453,0.016663910682962985,0.0
1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001522496657277272,0.01018170411901732,0.0,0.0,0.0018786115358663453,0.033344377096755834,0.0
1977.0,0.0,0.0,0.0049967185769266773,0.0,0.0,0.0,0.0,0.0,0.0031989553167323043,0.010178324840550458,0.0,0.0,0.0,0.016663910682962985,0.0
1978.0,0.0,0.0,0.0049967185769266773,0.0,0.0,0.0,0.0,0.0,0.0050644966198706955,0.0084779999286805838,0.0,0.0,0.0037831444141199627,0.01666391068294942,0.0
1979.0,0.0,0.0,0.0025007997245460696,0.0,0.0,0.0,0.00212882199580894,0.0,0.0059278546087833395,0.0034023515723014676,0.0,0.0,0.0056599313384013538,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00212882199580894,0.0,0.0074553623004545502,0.0034023515723014676,0.0,0.0,0.0018915722070599814,0.0,0.00088823721535563301
1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060868364808503647,0.0050925285747867198,0.0,0.0,0.0,0.0,0.0
1982.0,0.0,0.0,0.0024959188523806073,0.0,0.0024345975237286314,0.0,0.0,0.0,0.010820111216454233,0.0067861070491086022,0.0,0.0,0.018817669762204996,0.01666391068294942,0.00089622877507344358
1983.0,0.0,0.0,0.0099812305171102685,0.0,0.0048814468883735876,0.0,0.0,0.0,0.012328730320628561,0.010161392146433496,0.0,0.0033331166600012304,0.020738920208345002,0.1000331312902675,0.0044483204460265963
1984.0,0.0,0.0,0.0074877565571438518,0.0,0.0073234071394998254,0.0,0.0,0.0,0.011682340527784253,0.023716679598120825,0.0,0.0066662333199997478,0.018849172612869974,0.1000496870210838,0.0053410133348983438
1985.0,0.0,0.0,0.0074926374293093146,0.0,0.0048888096157711936,0.0,0.0,0.0,0.011333621756149971,0.023716679598120825,0.0,0.0066662333199997478,0.01509932873711101,0.1000496870210838,0.0044501016568120836
1986.0,0.0,0.0,0.0099836754095244604,0.0,0.0073209654767925608,0.0,0.0,0.0,0.010995246823109928,0.022078996401077612,0.0,0.0,0.017001994403473011,0.1000496870210838,0.0044501016568120836
1987.0,0.0,0.0,0.0074926374293093146,0.0,0.0048888096157711936,0.0,0.0,0.0,0.0084494261527680511,0.015248863914839386,0.0,0.0066596458615877209,0.01509932873711101,0.033344377096755834,0.0
1988.0,0.0,0.0,0.0074877565571418222,0.0,0.0048790023316142277,0.0,0.0,0.0,0.0071009800816884076,0.015242091241443191,0.0,0.009986171100980169,0.0037831444141199627,0.050024843510535107,0.0
1989.0,0.0,0.0,0.012479594261907097,0.0,0.0048790023316142277,0.0,0.0,0.0,0.012163634667699472,0.016966107392301213,0.0,0.029991454549359312,0.024499859781023134,0.066688754193484537,0.0
1990.0,0.0,0.0,0.014973068221871484,0.0,0.0024444048078855968,0.0,0.0,0.0,0.01490013586709505,0.016966107392301213,0.0,0.049976971668146415,0.0018915722070599814,0.083369220607290934,0.0
1991.0,0.0,0.0,0.012477149369490877,0.0,0.0024444048078855968,0.0,0.0,0.0,0.015019829845740431,0.018656284394786466,0.0,0.049976971668146415,0.0075385697915470147,0.066705309924327952,0.00089622877507344358
1992.0,0.0,0.0,0.0049918377047632467,0.0,0.019503751668293247,0.0,0.0,0.0,0.017197372524108405,0.032247173281921934,0.0,0.049976971668146415,0.003768359131341372,0.083385776338134376,0.00089622877507344358
1993.0,0.0,0.0,0.0049869449529121677,0.0,0.0073307640496421593,0.0018482043989992542,0.0,0.0,0.011633105343646134,0.035605507550333815,0.0,0.033337742160066089,0.003768359131341372,0.066639067172400743,0.00089622877507344358
1994.0,0.0,0.0,0.00249102610053156,0.0,0.0024444048078855968,0.0,0.0,0.0,0.0072411346925769261,0.013584067812708916,0.0,0.0,0.0037831444141199627,0.033344377096755834,0.0
1995.0,0.0,0.0,0.0,0.0,0.012195072877636774,0.0,0.0,0.0,0.0096050791599379837,0.01524207709679401,0.0,0.0,0.0037831444141199627,0.049991712220281183,0.003581377107612986
1996.0,0.0,0.0,0.0049845000604959453,0.0,0.012195072877636774,0.0,0.0,0.0,0.012847506817821347,0.025430559944874215,0.0,0.0,0.013196663075146515,0.066721865655171381,0.0071334687785661391
