Year,Barnstable,Berkshire,Bristol,Dukes,Essex,Franklin,Hampden,Hampshire,MA,Middlesex,Nantucket,Norfolk,Plymouth,Suffolk,Worcester
1970.0,12.956668290195479,39.50195829673283,18.370555135314937,11.774870901124043,19.90292625860414,38.047982546684835,30.339959201791423,35.072794875131059,28.175370287139287,26.359607201886369,8.6749940093103035,22.460803689130806,19.89655232438124,14.100944073229769,31.8646505882061
1971.0,13.057202397370034,39.099909788516428,17.748622781948683,12.399915935615654,19.070364561747184,37.375546204188986,29.882659382446477,34.370710019527095,27.313559038136475,25.83150001150603,8.5000718882763913,21.097790622871877,19.02497220226855,13.751283673912113,31.363611571256019
1972.0,12.650071401813362,38.174313181741113,17.293480697361474,11.324948960909534,19.417465578972255,36.465898456314136,29.055385999169069,33.238732877701665,26.887861621201488,24.970988647965882,7.6250539162071833,21.061113370948675,18.687346567033117,13.08437955641757,30.706547001839134
1973.0,11.815152049793056,36.632802884268372,16.996066301887343,10.924948960909543,19.168189804772794,35.493938955095942,28.459677324204705,31.829912586653432,26.064936273736858,24.786254567636895,7.975065897586596,21.371527397517902,18.546996343478252,12.867765253441421,29.716424169795616
1974.0,10.432468941651226,36.72280101022605,16.785371271634855,9.6499699770055862,19.097235876535674,36.108533273043378,28.419094991903233,32.580124099817667,26.655669322882432,25.218252742601649,6.9500359441381967,20.944095481726066,17.754431634256093,13.034172520553543,30.195358948154229
1975.0,10.001791359112904,35.823968803471345,15.611261486086516,9.512384411471583,17.616987417260709,34.660320135779045,27.285342794069386,31.172796999762891,25.203341480047484,24.23659395944177,6.5249820279309514,20.561011229691434,16.752702722282088,12.751002067859289,28.710608854348511
1976.0,11.101861651941499,35.816732749588049,16.852063497894015,10.299891917220169,18.871801325439279,34.788517075712406,27.276741454759591,31.468032776940959,25.356668482118202,24.027364190704006,6.9750419348278934,20.626633419070185,18.059327638397235,13.500911001425298,28.752436426398859
1977.0,11.578169930682268,36.60136183155106,16.532174303102259,10.324912933316241,19.197773050104146,35.225390025222438,28.304332008768462,32.370959556914002,26.022184365440783,25.22975934948775,6.525077878965968,21.473635949342725,18.21990116840329,13.584661063327637,29.902639161852683
1978.0,11.602718307923929,36.724228021170404,16.151751422515449,10.724864896525226,19.462994803640768,35.416540952944459,28.964090387241519,32.688109038036245,26.468564178866739,25.052370860079463,6.9500359441381345,21.407378482973492,17.346442965876797,14.034404399928157,30.094514955789343
1979.0,11.122174710275587,36.99040457509799,15.909342767288097,9.837345381578869,18.9518518244628,35.449617227169568,28.06347284858764,32.458416727371599,25.686772049388875,24.325520440087494,6.8000479255175694,20.843608343106084,17.365875914364501,13.284097930536113,29.450487026913919
1980.0,10.7189674323236,36.636354167262212,15.799034929268043,9.7999279448134686,18.702252555259456,35.114441990271885,27.434360283151406,32.068047511524192,25.747652658713015,24.374069237929177,6.1749940093103239,20.357418031459865,16.86962815997191,13.134404340442416,29.106458667034858
1981.0,10.797706953748493,36.347940344372589,15.805459596906388,10.07489491951959,18.861053215063567,34.616589273441264,28.023336152187809,31.871117072874245,25.698273673768938,24.539108973667403,6.7749940093102827,20.496737435105715,17.06243961527948,12.717740469416576,29.477696122892922
1982.0,11.911725569625826,36.323783981471159,16.392412831681558,11.024936951711656,19.53894332833589,34.866360750733946,27.938229542843128,32.056407094656251,26.036195594651595,24.475756576288255,7.5750898603453791,20.89711595992933,17.693060507172781,13.251167664824777,29.58275616120202
1983.0,11.357181786046882,36.70273425307731,16.132064607046544,10.224924942513955,19.119611125621837,35.05142641154324,28.154989248960717,32.195443759225981,25.543239617985172,24.193539397345916,7.0250778789659876,20.620447867801282,17.529561426465548,13.334437491561168,29.172525810928903
1984.0,10.698146755157264,36.959864650358995,16.20000528457426,10.212408429866969,18.831911651380217,35.603235719359603,27.997279920572709,32.407445803327512,25.672681187616682,24.106047454150726,7.0000000000000213,20.309829530903819,17.358056393412518,12.901010315981656,29.445710346899233
1985.0,11.102154515664363,36.709236616393738,16.323691641345988,9.9624144344658774,18.472362805055646,35.211005693026337,28.919204507471857,32.417444727770516,26.035964464217592,25.239394208455423,6.9250059906897166,20.834655744216814,17.804845382831132,12.617756985490201,29.533234973218118
1986.0,9.9359282503488551,35.895199565792566,15.14749406416934,9.4624144344659271,17.671049195743429,34.349333250533036,27.548859075797061,31.436495051071667,24.831754774647226,23.378618878077404,6.4500359441381558,19.553778915327747,16.418742146367165,12.134487238068116,28.995603777453361
1987.0,10.318426120142234,35.604250416176754,15.71203381346265,10.224924942514004,18.017649858588683,34.19175466435297,26.736043980411544,30.982745657164568,24.1609109258073,23.113414630193141,6.4500359441381558,19.466979490125212,16.803480141160808,12.401060022831414,27.969627130776118
1988.0,10.03643563142624,35.008698606207879,14.84519069693147,9.237453464358623,17.56604740201734,33.951682672174712,25.852723909599568,30.836155744646213,24.271469436640505,23.096777214605019,6.2000479255175476,19.401258623718192,16.090057498150372,11.884545193040392,27.651080276072072
1989.0,10.725556509084587,34.702876149689629,15.459012820958407,9.6999759816044921,18.209801712720243,33.947860227102012,27.152965238182105,31.090327181799815,24.97100343963082,23.971368293073155,6.1750419348278527,20.08754442182164,16.360805055302421,12.617939217501057,28.598180395474781
1990.0,9.9811319728120313,35.551817943731308,15.233080445730586,9.2249489609095008,17.575533154680372,34.116329271835951,27.625036381304191,31.388033545065245,24.831331183636966,23.741064454128981,5.8250778789659874,19.827637105821232,16.152943016742114,12.484462414386135,28.962922138924135
