Year,Blackstone,Boston Harbor,Buzzards Bay,Cape Cod,Charles,Chicopee,Connecticut,Deerfield,Farmington,French,Housatonic,Hudson,Ipswich,Merrimack,Millers,Narragansett Bay & Mt. Hope Bay Shore,Nashua,North Coastal,Parker,Quinebaug,Shawsheen,South Coastal,SuAsCo,Taunton,Ten Mile,Westfield
1970.0,2.4660932165440008,2.6760168534383881,3.1110960589971377,2.8076851921337029,1.9650001960161987,1.8567538808739676,2.2837924332236392,2.5851019437782781,2.4200927546671158,2.1773490385088659,1.4726363033184025,1.3856282939145943,2.3667223893134106,2.0218917335407509,1.6952317209373386,2.6667318220420873,2.4269392408000825,2.4617401787995576,2.3251228776194823,2.3428270037817991,2.560312424789795,2.9681932629138457,2.0331707572876416,2.7319443787741191,2.099999970252191,2.8793547706039164
1971.0,2.7910006190971943,2.7428914154168607,2.5636641288148221,2.3933859104724595,2.1131378376822036,1.8568628815053785,2.2052184376577757,2.1999702153132779,2.2200730444351531,2.5771955206539885,1.489314854468329,1.5569139951465714,2.4333946193174358,2.0664355200730751,1.7714094793027197,2.8335122329308016,2.160254840797462,2.4314567297998537,2.3751417818686287,2.3856469490534504,2.3202243159486313,2.5779337661802586,2.2799523782187014,2.389484175623263,2.0500980665554063,2.5160913020198499
1972.0,2.7827338331128386,2.8854896640165917,2.4081341541711212,2.1646556502746011,2.1652069403146323,2.433792243231653,2.4571280288291444,2.2445080320516784,2.5802823345202337,2.5995615022162304,1.5059879554764048,1.5568716545199153,2.4334280588570354,2.1887020207475878,2.2573148562173015,2.8333496089559405,2.23981855023007,2.5701175802107392,2.3501575354095734,2.5714627585055512,2.6003204173644971,2.3998038917238804,2.0867776861292309,2.2737029495840364,2.0500980665554063,2.6007316947427284
1973.0,2.3409967051679081,3.0757904724752279,2.2079110896119638,2.2862051489639148,2.1912844754014413,2.3696993597541294,2.3748108930409018,2.6071663513495218,2.4803316933693487,2.5774587092154202,1.7055469875879221,1.6855289115468086,2.4167056447455462,2.1998210889157255,2.1334925805852203,2.3001789260399645,2.4936034974017458,2.60112670413264,2.4250346577901114,2.4428903264312929,2.6405287005576938,2.6104750466334896,2.2800453000130432,2.1787519677457543,2.0000980516815021,2.6581053979266964
1974.0,3.0569869597550174,3.1997736645274819,3.2226169145137353,2.4292512305216496,2.7478707522285992,2.3586365783326437,2.5527895448234288,2.9255843657538674,2.6401066446151802,2.9323320425415202,1.5720299169886143,1.8855289115468086,2.9167056348262959,2.7664411641176363,2.1524128189905301,3.000130178499635,3.1069429552220766,2.8156431668150574,2.9250724662884244,2.6285372584896249,3.2001601373208608,2.7259121182853021,2.9936662703163348,2.742047385026698,2.4500490407146551,2.9109038317054883
1975.0,2.7320630392216656,2.9520898772618573,3.0226673254549588,2.3506826270987213,2.4870259073459278,1.9661629141755508,2.1527076268066976,2.3108648148327422,2.2800750559033944,2.710294940918315,1.4056681510427795,1.4287143497473731,2.4333945994789761,2.2332121955701369,1.761958948252921,2.7667805695436947,2.5204691804650623,2.5389231196675874,2.3250724662884243,2.2713712697960777,2.7203844532694923,2.7366979709952961,2.6603129802117769,2.5261319331347809,2.2500490407146549,2.589736404995338
1976.0,2.8828077919907922,3.1807341123149215,3.7262915071156515,2.8291749259516221,2.9131895341044718,2.0606879043828212,2.0872186216026885,2.1033042220014861,2.2001184755125975,2.866155072725209,1.3333683724229473,1.3143995664626569,2.7000835988489982,2.3217852540341082,1.6953464161244056,3.0001949900838758,2.2537113735936538,2.8155968462485879,2.7749905478754369,2.5714205264107233,2.720624801973559,3.2945607766007763,2.6870766249978475,3.0209177852097349,3.0500490407146552,2.211020774900466
1977.0,2.6245779855042066,3.2476271182711853,3.5114633424511483,2.4646519330977186,2.7218878197338707,1.8677604363882985,1.8869283235299907,2.0590861586227978,2.0401658466846748,2.3997149672092872,1.3777195906938868,1.5145136329631299,2.6667558387722599,2.2106045531815353,1.7810415789591971,2.9669104703777536,2.0798171771128993,2.784942778655684,2.8000252056655492,2.3714205264107231,2.6004406393225614,3.2837757758767125,2.5737280762001902,2.8894530899794209,2.850049040714655,2.1951416586756642
1978.0,2.3082666373260894,2.8000283912030728,3.1335759978338302,2.4003964611132376,2.2436721327712226,1.5996512867368025,1.6135913546352416,1.67405110691357,1.9001678343617125,2.0887402899769176,1.1720408434952092,1.1427429787930552,2.4167725635017052,2.0553947920910485,1.6858385828148463,2.5999350297607791,1.8535517022648569,2.3079914036851585,2.2750031507082218,1.9857172962227623,2.6404886900304936,2.8522795191328121,2.0669524922599112,2.4736820671194186,2.6500490407146549,1.9156784345519771
1979.0,1.9998024884961132,2.523671875855789,2.2747026130775128,2.3790173771208183,2.069293231793055,1.5738279749801447,2.0875003249217801,1.8443369288213247,1.900049358849115,2.2440741768415755,1.1553676896144203,1.1996285851540938,2.1501002938206923,1.7219532476530748,1.5429623332631435,2.4339026890634936,1.7737009368224192,2.1234807052658584,2.0250094521245834,1.785731362257587,2.5205047703443015,2.3573781579795252,1.8796799647477624,2.2264981854677708,1.7500490704624638,2.1109038563744376
