Year,Blackstone,Boston Harbor,Buzzards Bay,Cape Cod,Charles,Chicopee,Connecticut,Deerfield,Farmington,French,Housatonic,Hudson,Ipswich,Merrimack,Millers,Narragansett Bay & Mt. Hope Bay Shore,Nashua,North Coastal,Parker,Quinebaug,Shawsheen,South Coastal,SuAsCo,Taunton,Ten Mile,Westfield
1951,2.0831205918495783,3.142135154599019,0.074068788781518319,1.0,3.3028461363162465,0.71714885819133989,1.3479834370324015,1.1111400586337978,1.0998716336846091,1.6662645583110927,0.97229426247750239,0.99992849497408931,0.75033437059784969,0.77800809144906924,1.0474917074619037,0.99983717776449643,0.46755108430183068,1.3088555094719669,0.12504726062292015,1.0003519057982257,2.4012816695056709,0.94633309270550736,1.2329113645235872,1.393888286690091,2.0,1.2108442352149422
1952,0.87398157686100608,1.5704774089295783,0.18488359163209109,0.2852868599386793,0.39099146354984138,0.18872357637727388,1.4121494741518601,2.4064596441737001,2.100069092872292,1.2212478267832085,1.361691892409929,1.2867844433048077,1.2498327279076447,1.0,0.23807935902480251,0.0,0.60024651517777561,0.84642043237297582,0.87495273937710527,0.0,0.79975974646030434,1.1044348867612719,0.56604587064592071,0.28937585249766157,0.250000074369509,1.3166960603039108
1953,4.5419512460868736,4.6183594917128987,2.6289359315352105,1.5352784579526519,4.2609475859728141,2.3781409793258828,1.9814470898653465,2.777199003402349,2.9000295772435321,3.8879508564471372,1.7774707232939684,2.0715006656627648,4.0001672968904982,3.2775891653382279,1.3333970843650744,2.8330895296222978,2.8006397408041148,4.1553541181059002,3.2502205495735597,3.6431437359953756,3.1996393817794888,3.9465407862076831,2.9672670883112211,3.2094119972297301,4.2497546476876167,3.7370003679695372
1954,2.3750510795530433,5.0931668810095383,2.8149722511934723,2.0000347110056191,4.1282347618607957,1.0755831152896476,1.8478321150779613,2.1849977678591914,2.0,1.6665934117931438,1.6653520731607894,2.1417168916640841,4.916973170981505,4.6656415229045187,1.2380793590247929,2.3331706433103134,2.4659840936195225,5.5391845844760983,4.6249842464590607,1.6431436510195778,5.8007609615226627,3.4720294672335412,3.0656307242774288,3.6046677367311544,2.2502452035732636,2.3674419483288762
1955,0.0,0.71355753534995503,0.036926166480129127,0.57133986654210545,0.043405232942613912,0.056720098735370095,0.86984841965723769,1.3701817341738749,0.6999901805708274,0.0,0.38961814333083661,0.0,0.0,0.0,0.2380793590248122,0.16674804477971725,0.0,0.30816088555735471,0.0,0.0,0.0,0.89406461973852513,0.0,0.21028884926614125,0.0,1.0524174410947142
1956,0.083079272601311885,0.1903953508616246,0.44426857547185866,0.6075390998438871,0.043405232942613912,0.018844253548551699,0.0,0.037096239191235024,0.5001481241297504,0.0,0.055383795266712124,0.21421478756577672,0.083361224414469484,0.27786792075424466,0.0,0.0,0.066764513506424164,0.076596172408237628,0.0,0.0,0.0,0.21124974990941675,0.16661659652643479,0.0,0.0,0.18355038287073466
1957,0.95846036369934418,0.61840650818190246,0.88839246517178716,0.53611288036933713,0.39172368272452096,0.32115759250979703,0.30507371087257512,0.81444434241539265,0.10006909287229196,1.0,0.0,0.071357145902854066,0.0,0.0,0.2379836474834712,1.0,0.10029647693682477,0.23117840461781961,0.0,1.0,0.0,1.1054184981587976,0.26720427203306457,1.0527849699073726,1.0,0.36874731612494371
1958,1.9998771811227198,3.3339000970907793,5.1477062955664721,5.1791908979046122,1.6964221616083768,0.54770119665330519,1.1320788800258796,0.29613773838739033,0.30020727861685553,2.2222345195143314,0.13916311077367308,0.071999153333883459,0.66672249842517295,0.49963658697656249,0.047634991452031969,4.1669104703777364,0.8338055033175843,1.538568501762865,0.74990547875418512,1.3572785849528293,1.2000397250816808,2.5804985434658536,0.80071674545340099,3.9214025325439139,1.7500002231086795,1.0012527646203908
1959,0.95776075523423643,0.19034833444898352,0.63008861557951279,0.28591310139514814,0.47844852266573312,0.32072662751385772,0.37000044190365483,0.1109540366549291,0.0,1.4445782601750254,0.0,0.0,0.0,0.1668438463525008,0.0,1.3339839614065063,0.5670478551594087,0.23056186545360036,0.1250472606228947,1.0,0.80076096152270371,0.0,0.63343586728796208,0.63197497554745474,0.0,0.07916110722019927
1960,1.0818861578219205,1.2852155643802003,1.5188053019871317,1.0714262194745499,0.99982760969381435,0.84885273465712296,0.39080155245574849,0.77723654291789646,0.0,0.55498287187806439,0.22156286084512056,1.0713571459028537,0.083361224414452512,0.77739268817005003,0.23822252970891791,0.83357740146936998,0.36728782252651498,0.30715803786183798,0.74990547875418523,0.14275662262215291,1.6011215797432152,0.47420106368284182,0.83288513265581599,0.60585340839318036,0.0,0.21047723568824914
1961,0.83330519183571938,2.0479300049621534,2.2223145723500282,1.3219036864523628,1.131033595646243,0.0,0.28288548821577886,0.037021909721288916,0.0,0.11095270079637934,0.0,0.0,0.83327755117112901,0.33256844089093823,0.0,3.1667480447797169,0.0,1.8450319157100441,1.4999369858361151,0.0,0.0,1.9462305935434503,0.0,2.7372358143978759,2.2500000743695598,0.13160458344700074
1962,1.9159329223931139,1.0951031047648243,0.5559477481893601,1.0,1.130732249042792,0.4527868431458929,0.47902367351150771,0.29610055160388599,0.10006909287229196,0.88784110642180003,0.027843641245903283,0.0,1.5834448232634504,1.4999721775016153,0.04758719233435816,1.1667480447797174,1.1004629103804093,1.4616634659179952,1.7499054787541595,0.35727858495285814,2.0,0.78859446461532612,1.1998134030726231,0.92086113544530124,0.74999992563044005,0.55303147889315385
