Year,Barnstable,Berkshire,Bristol,Dukes,Essex,Franklin,Hampden,Hampshire,MA,Middlesex,Nantucket,Norfolk,Plymouth,Suffolk,Worcester
1953.0,45.737659399581496,51.932293466890044,46.099394978058136,45.772303263508775,46.79783565834542,50.772391537285898,51.300198293826085,51.403226649042587,49.310386030419991,49.902969606756585,38.484543139075534,49.623827695937358,47.977839376684734,53.383234823606585,49.08930093148318
1954.0,47.412186883636686,49.374935697250315,46.848904667240809,46.653480933687632,46.327149007436027,48.228829049800069,50.049032695516345,49.747501094218364,48.382691024287745,48.620832543637164,39.3946103500801,49.50879933832551,49.272897355492034,52.464182202043297,47.589503203029736
1955.0,46.54419671545439,46.565331169202807,45.306892382776894,45.378721806588679,44.165662699338291,46.038649106587101,47.666258559649592,47.319130771235386,46.439151254114613,46.558623292117275,38.8179942971367,48.183663045588403,47.829141214609628,51.678503468647691,45.803957910210613
1956.0,46.274308670680803,44.621016625855773,44.653772085278057,44.288005851887966,44.014276985656032,43.999862576864565,46.312266924118781,45.818596092798117,45.368485516783053,45.97197525431578,38.95927497258689,47.457625600271491,47.120114202822926,51.688868313695956,44.690779717519419
1957.0,45.314083402666171,43.463983114956932,43.413650070353,44.347488350909373,41.538034418918585,44.059281227954315,46.181188278279336,45.774466081789754,44.485222911817722,43.985060213109733,39.664169747747415,46.21045475580371,45.962235108088294,49.357742652060089,44.385958519334658
1958.0,44.37485952160398,41.742552288889719,42.715469040736494,44.098031699107388,41.395332277548228,42.757677244943629,43.281790000770691,43.206373272875609,43.148734730698429,42.969515729035813,39.844399937369488,44.118750787292427,44.775675289337343,46.751877812575529,43.50355046538003
1959.0,44.342519574649195,41.385330286962578,42.961493594023395,44.967662182541225,41.576243527549956,42.105942002781873,42.876532311844514,42.796801933055015,42.932060045492911,42.747710163987051,40.744890284671285,43.58667551626634,44.594747032747478,46.505144028209287,43.324123230421563
1960.0,46.469072544750432,42.191045559091457,45.799727479666053,47.715908230066788,45.546574091516234,42.764772798160173,43.633604557125736,43.464350930302864,44.842125689945092,45.795437437279233,43.174546277846062,46.549675709392844,47.091066605762606,48.96103759084432,45.035325459556212
1961.0,42.916278531204476,41.022748865595361,42.797277494460118,45.220299392788448,43.380156036633963,41.483264371045998,41.797128253412026,41.855827302252784,42.654053479747617,43.607166614033225,40.926332542162527,44.022106583588922,43.933934981443954,45.434790764089122,42.724147312646735
1962.0,41.017157496158426,38.452232547309677,41.363719556131592,42.931132718438469,41.348230097561654,37.884693821539145,38.362568791939445,38.227240863142008,39.91935140223466,40.995000547291184,40.144215167110268,41.812009989134516,42.153343092687507,42.743960327999659,39.218381622176096
