Year,Barnstable,Berkshire,Bristol,Dukes,Essex,Franklin,Hampden,Hampshire,MA,Middlesex,Nantucket,Norfolk,Plymouth,Suffolk,Worcester
1970.0,0.0,0.16779314224067271,0.0,0.0,0.0,0.13705322478233473,0.14463802871271852,0.097509849950803668,0.056327424113432681,0.0034006659775515672,0.0,0.026678092332359855,0.0,0.0,0.094601275012653654
1971.0,0.0,0.035343026498007732,0.0,0.0,0.0,0.011089226394001547,0.042551246125056348,0.063365872898509285,0.0091156555877250686,0.0,0.0,0.026678092332359855,0.0,0.0,0.021344444141637196
1972.0,0.0,0.13213652924519148,0.0,0.0,0.0,0.059183454271467803,0.042551246125056348,0.063365872898509285,0.025583895541056702,0.0068013319551059031,0.0,0.0,0.0,0.0,0.0035547332472241622
1973.0,0.0,0.13213652924519148,0.0,0.0,0.0,0.059183454271467803,0.042551246125056348,0.063365872898509285,0.025583895541056702,0.0068013319551059031,0.0,0.0,0.0,0.0,0.055299978958964956
1974.0,0.0,0.10855597023238958,0.0,0.0,0.0,0.059183454271467803,0.025562636171463142,0.063365872898509285,0.018823783279672331,0.0068013319551059031,0.0,0.0,0.0,0.0,0.055299978958964956
1975.0,0.0,0.10855597023238958,0.0,0.0,0.0,0.06289472067816089,0.025562636171463142,0.053604221015524846,0.021858104766309006,0.0068013319551059031,0.0,0.0,0.0,0.0,0.055299978958964956
1976.0,0.0,0.10855597023238958,0.0,0.0,0.0,0.06289472067816089,0.025562636171463142,0.053604221015524846,0.021858104766309006,0.0068013319551059031,0.0,0.0,0.0,0.0,0.055299978958964956
1977.0,0.0,0.04394881013204191,0.0,0.0,0.0,0.048109089902259636,0.025562636171463142,0.039007856821090994,0.018526665436050447,0.0033803540049705044,0.0,0.0,0.0,0.0,0.055299978958964956
1978.0,0.0,0.04394881013204191,0.0,0.0,0.0,0.014785635192003068,0.0,0.039007856821090994,0.0080656187237247642,0.0,0.0,0.0,0.0,0.0,0.010671324580572608
1979.0,0.0,0.17065681741010194,0.0,0.0,0.0,0.011096664012848147,0.0042576439916213469,0.039007856821090994,0.02225862231019899,0.0,0.0,0.0,0.0,0.0,0.0017835992696113878
1980.0,0.0,0.17065681741010194,0.0,0.0,0.0,0.014807952451358524,0.0042576439916213469,0.029217025888322045,0.02225862231019899,0.0,0.0,0.0,0.0,0.0,0.0017782588165128957
1981.0,0.0,0.17065681741010194,0.0,0.0,0.0,0.081469640150087203,0.0084942771350653267,0.029217025888322045,0.028636715285294399,0.0033803540049705044,0.0,0.0,0.0,0.0,0.040912407500411828
1982.0,0.0,0.17065681741010194,0.0,0.0,0.0,0.13328258529693243,0.012739311583046111,0.048711243413198671,0.042738079208335222,0.0033803540049705044,0.0,0.0,0.0037683591313398381,0.0,0.046236490335202406
1983.0,0.0,0.17065681741010194,0.0,0.0,0.0,0.13328258529693243,0.012739311583046111,0.048711243413198671,0.042738079208335222,0.0033803540049705044,0.0,0.0,0.0037683591313398381,0.0,0.046236490335202406
1984.0,0.0,0.15876874204374072,0.0,0.0,0.0,0.13328258529693243,0.012739311583046111,0.048711243413198671,0.042738079208335222,0.0033803540049705044,0.0,0.0,0.0037683591313398381,0.0,0.046236490335202406
1985.0,0.0,0.15876874204374072,0.0,0.0,0.0,0.13328258529693243,0.012739311583046111,0.048711243413198671,0.042738079208335222,0.0033803540049705044,0.0,0.0,0.0037683591313398381,0.0,0.046236490335202406
1986.0,0.0,0.15876874204374072,0.0,0.0,0.0,0.13328258529693243,0.012739311583046111,0.048711243413198671,0.042738079208335222,0.0,0.0,0.0,0.0037683591313398381,0.0,0.046236490335202406
1987.0,0.0,0.28538836590282174,0.0,0.0,0.0,0.24072368788443751,0.16168541232950562,0.2195039342096464,0.12979525822427912,0.081291213749053126,0.0,0.053356184664719711,0.0,0.0,0.19270924893887881
1988.0,0.0,0.28538836590282174,0.0,0.0,0.0,0.24072368788443751,0.16168541232950562,0.2195039342096464,0.12979525822427912,0.081291213749053126,0.0,0.053356184664719711,0.0,0.0,0.19270924893887881
1989.0,0.0,0.28538836590282174,0.0,0.0,0.0,0.24072368788443751,0.16168541232950562,0.2195039342096464,0.12979525822427912,0.081291213749053126,0.0,0.053356184664719711,0.0,0.0,0.19270924893887881
1990.0,0.0,0.30005558738792615,0.0,0.0,0.0,0.24813137631087429,0.16168541232950562,0.22436776756255661,0.13282083454888427,0.081291213749053126,0.0,0.053356184664719711,0.0,0.0,0.19448572336959008
1991.0,0.0,0.30005558738792615,0.0,0.0,0.0,0.24813137631087429,0.16168541232950562,0.22436776756255661,0.13282083454888427,0.081291213749053126,0.0,0.053356184664719711,0.0,0.0,0.19448572336959008
1992.0,0.0,0.014717068196342966,0.0,0.0,0.0,0.099948007210574202,0.0042450344479807835,0.053589651787473068,0.022187436246275179,0.0067607080099382558,0.0,0.0,0.0,0.0,0.05875374064327319
1993.0,0.0,0.014717068196342966,0.0,0.0,0.0,0.074095392363530216,0.0042450344479807835,0.053589651787473068,0.021874918226551326,0.0033803540049705044,0.0,0.0,0.0,0.0,0.057017908072902579
1994.0,0.0,0.12325263541257743,0.0,0.0,0.0,0.12581173659271433,0.008490068895961567,0.068224865300550802,0.049441790632555001,0.0033803540049705044,0.0,0.0,0.0,0.0,0.09614867276658845
1995.0,0.0,0.12325263541257743,0.0,0.0,0.0,0.12581173659271433,0.008490068895961567,0.068224865300550802,0.049441790632555001,0.0033803540049705044,0.0,0.0,0.0,0.0,0.09614867276658845
