Year,Barnstable,Berkshire,Bristol,Dukes,Essex,Franklin,Hampden,Hampshire,MA,Middlesex,Nantucket,Norfolk,Plymouth,Suffolk,Worcester
1951,0.0,0.029281578162715222,0.15004780498688858,0.0,0.024345975237305053,0.037038464168443669,1.1067980664869845,0.58596606030248077,0.62302139198476059,2.2718671568185949,0.0,1.3652928007074401,1.2049649388297075,5.6670534958147352,0.080208509501073638
1952,7.7919982754274013,2.0536543482108969,13.518682399824915,5.1250450344915688,10.116309915959066,6.7775475629627948,9.4047913417268347,7.100211786018086,9.1622548773370607,15.660557116448155,0.0,17.299453701424593,13.186402533984291,17.33460346526849,6.3848949164140976
1953,4.7233481810511266,3.3238936781052888,8.8968993730592434,3.5000600459887936,8.2668496185218814,12.723586728747577,15.659598943512757,13.589072816835126,10.84636380744611,16.845241456990387,0.0,12.164976785293922,10.598812018960555,16.333444167538921,11.963856200253804
1954,0.0,0.10321758996609984,1.2484461466333143,0.0,0.65895961958938831,1.3145480673709335,2.4895870523887957,1.5865966874120936,1.5328420605551438,4.3729068630600141,0.0,2.5324748767011434,2.0542691308963343,5.9998346409774399,0.82191459359741714
1955,5.8258526144046998,2.6631820407291684,11.971020180948587,3.6249849885028271,19.23516949127017,10.945668562503336,19.46754344924976,14.616835053010169,13.486084064781972,26.521468359315342,0.0,15.596866084435089,15.651957374899911,23.832533106628937,10.995882546859354
1956,0.37838287354494921,0.13195733615461641,4.9238052551142744,0.1250450344915699,4.8023379173601368,2.7407867641110051,5.6815799798248356,3.2946204141049655,3.7278290448322662,6.559231725294004,0.0,5.5662343865856201,4.2227331185272092,7.1663077939272384,3.7676615541911329
1957,1.9640946696630182,0.58927622655957335,9.1193331507189548,0.1250450344915699,7.6291692675264242,5.8526639724279752,10.107407654435208,6.3690338502590773,7.4488451636703514,13.238113436873698,0.0,14.869604927122623,7.5791019342301738,10.833526847050237,7.9412594995370567
1958,0.034493247888011634,0.0,1.0983251434861196,0.0,1.4627940917317568,0.92568219767788207,0.70234305518402307,0.39049056988456055,0.92808308915224236,2.3553950874435223,0.0,1.999934085793946,1.6771200948940583,2.3331124580651097,0.3926816987451715
1959,1.3438226157551569,0.41096674306714054,7.8675728351188976,0.62498498850277617,9.5543403079564051,4.5552801851454987,8.8953867529090367,4.0272051218711731,6.5960066592046118,14.104098698033857,0.0,13.435016476598273,7.9721541598698664,10.665728045919687,5.1541950375594521
1960,0.0686500123286546,0.0,0.074828667723104314,0.0,3.242821349833275,0.037038464168443669,0.21288214891882543,0.0,0.88052657804105472,4.0495723044818979,0.0,1.2995524336259694,0.82829626837023662,3.3327811451627736,0.27658022462448639
1961,0.0,0.0,3.0729753672624938,0.0,5.24289497734049,1.2961411493978165,3.4264156644785491,1.3422159447046338,2.4694785296574899,5.6445373677728741,0.0,5.1670508820030836,4.3508527073960224,4.9995031297894323,0.80313745656668634
1962,0.0,0.19141497307483563,0.0,0.0,2.1691465606758209,0.99987031541634308,1.2552696228232587,0.8297895733879429,0.88611970123914041,1.8807569573584075,0.0,1.4331074627646452,0.50780070153044721,1.9996686870976643,0.74899238426232562
1963,6.7565320527338502,0.80851076379413722,11.249837060289826,2.1250450344915697,13.046900829649266,8.2412707164563503,8.5749082112232085,6.5640731633311491,8.8721638898802286,14.1529285709468,0.0,11.832389303250629,10.845844600033702,14.333775083869815,9.2222318126381531
1964,1.3102038970387637,1.133143297394354,5.448070341215014,0.87507505748596681,7.2662106360938763,4.6483773158047459,5.0853420229621111,4.3188916356064491,4.9654103439313229,9.0665920061662426,1.0,8.6342133780353851,5.1837557477977585,9.5007451070302142,4.5252939272654542
1965,0.0,0.38282940411798211,1.9469102216596941,0.0,6.1694157814016819,2.0376336280179914,4.0640963157989489,2.4891499201487268,3.4722988373787724,9.18702052041386,0.0,8.3320269930969051,3.1256196025792269,13.836010999817669,2.2999501704839282
1966,0.37865230604663469,1.3397255543566311,5.8489540135800553,0.0,9.7051243812403918,4.6120070692568182,6.8727541222259489,4.8557099910633195,5.2519323426488445,10.624149717914879,0.0,7.3662473869465463,4.3558105080038452,12.335265297930173,4.0599979860764561
1967,0.0,0.058856140697597294,0.82377401015129592,0.0,2.6095809567573718,1.2962708119452442,3.2978253758045986,2.1476377679908403,1.541961188177861,2.9658579271408039,0.0,2.5330349690755063,0.64015660110517991,5.0009937404212685,1.2690793607500208
