Year,Blackstone,Boston Harbor,Buzzards Bay,Cape Cod,Charles,Chicopee,Connecticut,Deerfield,Farmington,French,Housatonic,Hudson,Ipswich,Merrimack,Millers,Narragansett Bay & Mt. Hope Bay Shore,Nashua,North Coastal,Parker,Quinebaug,Shawsheen,South Coastal,SuAsCo,Taunton,Ten Mile,Westfield
1970.0,1436.2522996173507,1280.9229021645328,1197.0683914511246,1213.8343321256475,1343.9247282248446,1623.6041979324948,1563.0961620631392,1788.2638300135866,1782.9545439398873,1535.4441686094385,1769.9115704397179,1851.7198896715017,1320.7924974869586,1442.4898595160089,1756.3430838807387,1255.5335049058986,1559.6061228088247,1301.0296022488856,1348.1943018244269,1560.7970405925885,1390.2496583423695,1284.3512794717431,1414.6170498747026,1321.0518177760994,1360.394591454226,1716.813841867704
1971.0,1453.5856337030532,1292.1652712415048,1212.2937909921634,1216.9695294679925,1350.3956728629842,1624.7200765084144,1566.8206032378762,1805.4644691090016,1791.3956637290187,1539.4327426134441,1779.7936888892641,1869.2360876145115,1317.0213489679738,1435.3223942610177,1749.740668873553,1262.2475062794174,1559.8416162072551,1302.0948442330166,1344.661080417414,1560.2542718994557,1392.6276452838104,1283.2656499925658,1412.2713244930014,1329.4706671156437,1374.7853508949761,1730.1611679860125
1972.0,1491.9083830515383,1330.9154692394991,1237.890782698958,1251.8544059608041,1387.020344383915,1659.3924530235472,1596.9337282733436,1824.3779937204272,1810.6482208859277,1572.3535238210138,1788.268716747242,1879.8067814783549,1357.7297804429531,1470.6618978237402,1782.3725633292706,1300.3730940634073,1602.5485991987398,1340.6949107693727,1375.9502381910236,1594.4329624272368,1427.5590450685963,1325.2969588477386,1452.9702076887402,1361.0503613816186,1404.8188756104753,1752.9865726606063
1973.0,1451.7417362391027,1298.9645191679701,1210.6114941037583,1229.8104845565197,1357.6371634439345,1617.4049450103587,1555.9370461829944,1791.0096906746735,1775.2418926920095,1528.8893897489668,1751.6057904609802,1848.5066974808499,1326.5548938771803,1434.7238336326368,1743.5222511549732,1262.1382967868005,1564.3538413600902,1314.5332884440763,1341.847532709151,1552.871142772125,1390.7978707314082,1300.3979430172276,1419.5260621968685,1325.1743800097722,1366.0047676415381,1717.8765263097607
1974.0,1478.1938981322703,1315.5429010549665,1237.951184254928,1245.6480286663691,1374.2885637342513,1647.4593004045946,1591.2877675360842,1813.9731172127081,1818.4953818514355,1563.5968921673575,1799.0800780959821,1875.3168787896916,1334.1880507749479,1448.8598679877698,1768.3367280648465,1298.5465692062223,1580.1656842052539,1323.0565377395469,1351.4455540559388,1590.3454103740164,1408.2306732933878,1310.6177535113488,1435.0887465115525,1356.4254696998146,1405.4607486612895,1755.5554101702451
1975.0,1542.3731013156764,1391.3214250553065,1308.5174061246385,1307.601333840425,1440.2002482237529,1705.4999620937863,1646.9903337739258,1855.9413039571932,1854.8064197019653,1626.9875359691778,1838.9955978066937,1917.1642957437791,1411.3370926116797,1524.4581627656285,1821.7401704685956,1366.9621440934684,1637.5581314073468,1398.9260808193071,1432.6069492039073,1646.8377802627881,1484.1366037400171,1382.8589336820273,1498.9005946661316,1424.9333759060873,1471.1470536079269,1798.6203692127328
1976.0,1474.7045816451744,1326.3500531231332,1249.6217474630585,1251.8775385268841,1379.3464011595311,1641.2496721062168,1582.9747387285679,1793.1138434319964,1787.6846195262588,1565.3010093316766,1769.9138264478902,1852.1948080389734,1347.8805881106857,1461.373068484334,1759.3632017261007,1300.4728183033417,1573.7645466171848,1333.3205967748697,1372.2815684403836,1589.8850979361118,1418.1489879466419,1323.1702535583386,1436.1409844758227,1363.7981813462202,1403.7675545269708,1737.4190920852568
1977.0,1505.5722993177878,1362.4863805798905,1292.6828256171641,1304.8793458726764,1409.0336184067435,1673.6024300386975,1609.5319615955493,1820.9561483881935,1817.7397080379797,1596.9164433340998,1800.136931281118,1873.3626667311523,1381.6967331443363,1497.5646427968602,1792.2520007086755,1340.5560425412323,1609.2064693813156,1367.977837000642,1408.7036793703717,1621.4736416000128,1454.2449093894352,1368.2162448807626,1466.9480756542716,1406.7919640158425,1441.3697387315012,1765.0526809116059
1978.0,1449.6768320756346,1315.1385615109843,1241.1056829873157,1266.5725302181681,1358.3972977834997,1612.9900062900947,1548.0393718447153,1760.103256878112,1753.0534974744187,1533.9607250781776,1746.0113837366655,1818.545596480461,1344.1780315163205,1453.037209217357,1735.8472317277833,1285.7561002193784,1558.8437952545914,1329.516974749456,1371.9772660752351,1556.9494647800839,1409.5420004497369,1323.5072701454792,1415.9867924197615,1351.7405734374213,1387.6253706291209,1697.4103059804343
1979.0,1392.8730101726635,1238.2518211548218,1151.1363991581748,1165.964602118745,1302.2659349816188,1567.8014240431696,1516.5566639283136,1736.1444174608466,1728.9759806678489,1477.1207758218566,1720.1007158989637,1791.0100879463837,1279.1027877485751,1394.2064208272188,1698.3943313181485,1207.8481083171214,1505.700218955853,1268.2361252966555,1308.9055719879507,1498.0982300191374,1342.3480564081483,1231.0774648438685,1365.0443692734159,1267.3775628534538,1313.4503012189966,1670.2797792286249
