Year,Blackstone,Boston Harbor,Buzzards Bay,Cape Cod,Charles,Chicopee,Connecticut,Deerfield,Farmington,French,Housatonic,Hudson,Ipswich,Merrimack,Millers,Narragansett Bay & Mt. Hope Bay Shore,Nashua,North Coastal,Parker,Quinebaug,Shawsheen,South Coastal,SuAsCo,Taunton,Ten Mile,Westfield
1970.0,9.1153894065620218,8.2939983452300314,8.719165245583099,8.7443759303169593,7.5135512743948283,6.7401486912281232,6.9227892870396079,7.3111324626250624,7.8403829685218938,8.9549391833673901,5.3288430158588369,5.514329867526742,7.1335283080410132,6.6546009267122059,6.1809746601945061,8.8337076196521274,7.5138698861869013,7.27838650437252,7.2002772623208129,8.7857314302382825,8.3608732384643893,8.5144441690857828,7.1872591972690971,8.3265446133237049,7.6502451440776582,8.2317179347644185
1971.0,10.632738123709141,9.2758377721814718,9.0227028801179188,9.1655190304322467,9.2004653297474643,7.9249156567985661,7.9448883541179924,7.732936324738179,8.2001775824172825,10.688455177841325,6.1614381296012386,5.8586418396467819,7.5501503836953132,7.4991442112169349,6.9050359540419546,8.2333826890510871,8.1942071580985711,7.4313485996847488,7.4498928759213188,9.8572434283633505,9.1612336187977146,8.6530048466190514,8.4140024464190493,8.1677203605893354,8.2999017995794535,8.5113902308146727
1972.0,10.190992791424947,9.2000858417181259,8.6520783586028038,8.3081624390258551,8.9310514558623275,8.1463704027146999,8.1396459280148328,8.3106414297440985,8.3802625767058689,10.199714940778378,6.689392080665125,6.0874414839986128,7.3836454803395766,6.8217125581053608,7.5146488887403375,8.4334797081280843,8.3539547935690912,7.5394790013796582,6.5000378084981687,9.8286921038389341,8.4014018438576805,8.7158004622871061,8.247910400296286,8.2368593652801501,8.4501470329005386,8.6471161853967775
1973.0,9.9656980250673257,9.0849133799614084,8.7404565843319766,8.529652546960552,7.9911985907436378,8.5578829389917708,8.1040181239835434,7.8735154676108632,8.7401164878355608,10.266286614144104,6.3227661610323489,5.9581844752415041,7.7002339279884691,6.8434255394919505,8.0288198997465106,8.367040847215474,8.4876838818906322,7.9086855886245528,7.3751921931997257,10.328839839692609,9.040728800847381,9.1896396387896537,7.6610561159983543,8.4578033036817164,8.2999018590750708,8.4144481903784847
1974.0,10.840552009473374,9.4565708086130265,8.3491238026199071,8.8652225939527884,8.8868707872642911,8.5471655402264819,7.9693115673899584,8.636515772928524,9.0999901329884203,10.91057992087328,6.5667478501448233,6.4582841294877564,8.0502172131783265,7.2878573743944175,7.3333874112242246,7.7668780646630768,8.6811903285494143,8.1698080580816672,7.8500441099146538,10.586041001970766,9.1213058375585607,8.5459820768770349,8.407568768915386,8.0305774895051236,9.1998528629821301,8.6778500126438356
1975.0,10.641292838417717,9.9330416129692516,9.5346341869490949,9.4226868572626348,8.9043966357172355,7.7288566467333313,7.4096109057933415,7.9403481087615573,9.0398696460075811,10.555333781167091,6.6890615942747642,5.9874842417844887,7.8501001847089942,6.9996425610873185,6.9334161926644882,8.2671548426606023,8.2945834704736647,8.0621405683910954,7.7499558900853245,10.028973560496887,8.8818587062168248,9.5781009103411634,8.1610193809991181,8.8993037637166275,9.2497547071832962,8.9466426815524862
1976.0,9.1825361131562442,9.6293351033001926,8.844930817001103,8.0788544906480251,7.9298022311363638,6.6571403623750598,7.1048083024137467,7.5774590904104198,7.8003355497674107,9.1771516735317391,5.7945147940847308,4.9439000567009881,7.3170401492531969,6.3654228273370963,5.5810893667178529,8.0005532784456399,7.087670325907224,7.7548598445457086,7.2249590407935047,8.5003025812030675,8.4006410726638308,9.303991425992109,7.3001624148150928,8.846714914986844,7.5997546923093937,8.2323067723848169
1977.0,10.274129306239349,11.286510202018853,9.8967787973785484,8.8934180339843287,9.0000170735198619,7.2761494744931259,7.2407504046709246,7.6812543188434859,7.7198261788159712,9.4657601312454496,5.9939519816817315,5.5716867221731361,8.7670234046852933,7.3884106690504625,6.2477210865111505,8.733691357270132,7.9549280919740282,9.4166155672889253,8.2751543847014535,9.2146908227294269,8.9215863395602604,10.819501945012988,8.2062940408197811,10.02524529119145,8.8001961628586205,8.2481242806076018
1978.0,9.3822149500809147,10.391180501244685,9.43032553199156,8.9219881227309994,8.2260344633242006,7.0157283457324855,6.4886325608194735,6.3329661182089296,7.4000394442551265,8.6655628191301446,5.1397430267240765,4.9435154656105418,8.1002842559250929,6.3660380060373836,5.8096894245888047,8.2336426494129071,7.3483884502135499,8.723943379783325,7.5501575354096548,8.4432139641986836,8.4815380509174894,10.48332182141368,7.3732630549409226,9.4622130485802138,8.100147107270061,7.6740851831520045
1979.0,8.0325976963544576,8.3238329662648773,8.2300881839564717,8.2721289688662942,6.8867846954491529,5.7705430250705314,5.9829020531440609,5.9851538112836158,6.6798972593652888,8.5102949674274484,4.810895459801424,4.9437155759718241,7.2169398207151492,6.1761513868157953,5.4476540544290497,8.1340819324134195,6.5416022775293303,7.2621261768193319,6.9000126028326205,7.9002463000684626,8.7213859062189876,8.788647425206527,6.6868571111567521,8.2214027582590568,6.9000980814293102,6.9842101490263149
1980.0,8.7569040824527136,9.40019854513144,8.5258879642591179,8.5721533685426508,7.7649823879200763,6.2945812746507261,7.1051178727633326,7.1925357224969373,7.6397708807269451,8.5100973643896065,5.6551088933337734,5.0297142542560627,7.8501671431421274,7.7876292420738285,6.0284568191690875,9.1005695408276388,7.1077627094647839,8.0619392674101071,8.2499936985834541,7.8430873188996149,9.9209853250296582,9.0406781390223987,7.6788162952961443,8.6791486855503166,8.2000490853363672,8.1944731934234341
